C	C	C	C	C	C	C	C	C	N
aavoog	KSxiCN	mjWbHL	QOwynD	bYkrDQ	JPgKUk	aavoog	fjzjrp	AoRzVx	4353.0
JPgKUk	Fciitk	nYhAas	QOwynD	PJPqcb	IVcnKK	rzkbFv	IVcnKK	OCaOqQ	520.0
cBzwcX	AoRzVx	sqEACu	IVcnKK	YPFiRa	RBRUiW	xluzDU	JPgKUk	sOMZAc	2790.0
xluzDU	ETnPwO	mjWbHL	OxYAyg	egqbtO	PJPqcb	IVcnKK	dBhBrl	mjWbHL	4060.0
dBhBrl	YPFiRa	JPgKUk	JPgKUk	OxYAyg	PJPqcb	bVwTMp	aavoog	OCaOqQ	919.0
RBRUiW	YlulOo	ETnPwO	ETnPwO	OCaOqQ	IVcnKK	bYkrDQ	rzkbFv	KSxiCN	919.0
sOMZAc	fjzjrp	oVhIGi	fjzjrp	OxYAyg	xluzDU	AoRzVx	RBRUiW	nYhAas	2970.0
QOwynD	aTyFSx	PJPqcb	Fciitk	uHbuzy	egqbtO	aTyFSx	sOMZAc	aavoog	640.0
sOMZAc	aTyFSx	aavoog	OCaOqQ	egqbtO	xluzDU	egqbtO	sOMZAc	ETnPwO	50.0
IVcnKK	bYkrDQ	Fciitk	sqEACu	nYhAas	KSxiCN	xluzDU	Fciitk	ETnPwO	2223.0
oVhIGi	egqbtO	dBhBrl	xluzDU	OxYAyg	KSxiCN	pdwtxL	egqbtO	oVhIGi	2823.0
IVcnKK	fjzjrp	ETnPwO	QOwynD	mjWbHL	nYhAas	mjWbHL	OxYAyg	bVwTMp	5609.0
bYkrDQ	OCaOqQ	bYkrDQ	sqEACu	AoRzVx	PJPqcb	oVhIGi	dBhBrl	bYkrDQ	461.0
oVhIGi	OCaOqQ	pdwtxL	JPgKUk	IVcnKK	RBRUiW	PJPqcb	PJPqcb	mjWbHL	1014.0
ETnPwO	YlulOo	nYhAas	QOwynD	JPgKUk	PJPqcb	nYhAas	uHbuzy	sqEACu	1678.0
KSxiCN	RBRUiW	OCaOqQ	oVhIGi	aavoog	cBzwcX	cBzwcX	IVcnKK	oVhIGi	1712.0
oVhIGi	KSxiCN	aavoog	JPgKUk	IVcnKK	rzkbFv	cBzwcX	bVwTMp	nYhAas	826.0
cBzwcX	cBzwcX	YlulOo	RBRUiW	bYkrDQ	AoRzVx	OCaOqQ	YPFiRa	bVwTMp	2187.0
bYkrDQ	IVcnKK	bYkrDQ	fjzjrp	YPFiRa	bVwTMp	pdwtxL	IVcnKK	egqbtO	1623.0
xluzDU	PJPqcb	fjzjrp	dBhBrl	dBhBrl	JPgKUk	sOMZAc	OxYAyg	egqbtO	1835.0
ETnPwO	ETnPwO	bYkrDQ	egqbtO	RBRUiW	YPFiRa	aTyFSx	sOMZAc	aavoog	3676.0
AoRzVx	xluzDU	uHbuzy	egqbtO	rzkbFv	bVwTMp	ETnPwO	bVwTMp	OxYAyg	4105.0
aavoog	QOwynD	bYkrDQ	YPFiRa	dBhBrl	rzkbFv	QOwynD	PJPqcb	aavoog	1121.0
cBzwcX	dBhBrl	fjzjrp	OxYAyg	IVcnKK	YPFiRa	AoRzVx	OxYAyg	QOwynD	5731.0
pdwtxL	pdwtxL	sqEACu	KSxiCN	IVcnKK	nYhAas	sOMZAc	nYhAas	uHbuzy	898.0
Fciitk	RBRUiW	oVhIGi	aTyFSx	bYkrDQ	ETnPwO	cBzwcX	JPgKUk	KSxiCN	73.0
aavoog	nYhAas	OxYAyg	fjzjrp	YlulOo	mjWbHL	sqEACu	ETnPwO	JPgKUk	1612.0
bVwTMp	aTyFSx	bVwTMp	uHbuzy	RBRUiW	OCaOqQ	fjzjrp	PJPqcb	fjzjrp	520.0
Fciitk	KSxiCN	mjWbHL	cBzwcX	dBhBrl	QOwynD	dBhBrl	xluzDU	bYkrDQ	24.0
bYkrDQ	bVwTMp	bYkrDQ	dBhBrl	JPgKUk	xluzDU	xluzDU	uHbuzy	cBzwcX	5270.0
xluzDU	nYhAas	mjWbHL	bVwTMp	cBzwcX	ETnPwO	bYkrDQ	RBRUiW	nYhAas	2675.0
mjWbHL	nYhAas	OxYAyg	OCaOqQ	pdwtxL	aavoog	sOMZAc	bYkrDQ	sOMZAc	5764.0
cBzwcX	RBRUiW	ETnPwO	sqEACu	sOMZAc	OxYAyg	bVwTMp	oVhIGi	rzkbFv	4547.0
YlulOo	sOMZAc	pdwtxL	mjWbHL	bVwTMp	OxYAyg	nYhAas	mjWbHL	cBzwcX	815.0
cBzwcX	fjzjrp	KSxiCN	aavoog	IVcnKK	YPFiRa	sOMZAc	QOwynD	sqEACu	2838.0
YPFiRa	egqbtO	AoRzVx	QOwynD	egqbtO	fjzjrp	YlulOo	rzkbFv	AoRzVx	392.0
sOMZAc	egqbtO	uHbuzy	cBzwcX	IVcnKK	QOwynD	pdwtxL	Fciitk	RBRUiW	4621.0
JPgKUk	cBzwcX	YPFiRa	KSxiCN	sOMZAc	uHbuzy	aTyFSx	bVwTMp	bYkrDQ	3698.0
ETnPwO	bVwTMp	OCaOqQ	PJPqcb	nYhAas	PJPqcb	KSxiCN	nYhAas	AoRzVx	756.0
OCaOqQ	sOMZAc	dBhBrl	YPFiRa	xluzDU	cBzwcX	sqEACu	bYkrDQ	aTyFSx	5654.0
Fciitk	JPgKUk	fjzjrp	Fciitk	rzkbFv	rzkbFv	aavoog	aavoog	OCaOqQ	5611.0
sOMZAc	sqEACu	AoRzVx	uHbuzy	PJPqcb	JPgKUk	RBRUiW	fjzjrp	QOwynD	2152.0
mjWbHL	aavoog	PJPqcb	AoRzVx	ETnPwO	pdwtxL	fjzjrp	YPFiRa	PJPqcb	351.0
OCaOqQ	ETnPwO	JPgKUk	OxYAyg	OxYAyg	ETnPwO	aTyFSx	QOwynD	YlulOo	5557.0
xluzDU	AoRzVx	OxYAyg	IVcnKK	OCaOqQ	egqbtO	pdwtxL	bVwTMp	bVwTMp	2498.0
sqEACu	mjWbHL	OCaOqQ	YPFiRa	PJPqcb	rzkbFv	nYhAas	OCaOqQ	OxYAyg	2760.0
pdwtxL	sOMZAc	Fciitk	AoRzVx	YPFiRa	AoRzVx	ETnPwO	sqEACu	bVwTMp	1329.0
OCaOqQ	egqbtO	sOMZAc	AoRzVx	IVcnKK	sOMZAc	mjWbHL	mjWbHL	PJPqcb	1363.0
aavoog	KSxiCN	mjWbHL	sqEACu	bVwTMp	OxYAyg	dBhBrl	dBhBrl	AoRzVx	1589.0
YlulOo	YlulOo	nYhAas	rzkbFv	aavoog	OxYAyg	bVwTMp	nYhAas	AoRzVx	540.0
oVhIGi	OCaOqQ	RBRUiW	cBzwcX	IVcnKK	aTyFSx	sOMZAc	fjzjrp	bVwTMp	1839.0
ETnPwO	Fciitk	OCaOqQ	bVwTMp	sqEACu	sqEACu	KSxiCN	PJPqcb	oVhIGi	655.0
uHbuzy	pdwtxL	YPFiRa	PJPqcb	pdwtxL	nYhAas	egqbtO	oVhIGi	dBhBrl	1764.0
fjzjrp	JPgKUk	xluzDU	uHbuzy	PJPqcb	bVwTMp	YPFiRa	KSxiCN	QOwynD	493.0
YlulOo	xluzDU	bYkrDQ	cBzwcX	JPgKUk	sOMZAc	aTyFSx	bVwTMp	egqbtO	201.0
dBhBrl	aavoog	bVwTMp	xluzDU	OxYAyg	OxYAyg	OCaOqQ	egqbtO	mjWbHL	5575.0
bYkrDQ	OCaOqQ	IVcnKK	sOMZAc	IVcnKK	uHbuzy	rzkbFv	nYhAas	ETnPwO	1939.0
bYkrDQ	uHbuzy	YPFiRa	rzkbFv	nYhAas	YlulOo	aTyFSx	OCaOqQ	aTyFSx	6928.0
aavoog	mjWbHL	aTyFSx	RBRUiW	KSxiCN	PJPqcb	OxYAyg	uHbuzy	nYhAas	7152.0
bVwTMp	sOMZAc	YPFiRa	YlulOo	ETnPwO	PJPqcb	oVhIGi	sOMZAc	Fciitk	681.0
QOwynD	OCaOqQ	OxYAyg	sOMZAc	YlulOo	IVcnKK	fjzjrp	PJPqcb	uHbuzy	747.0
oVhIGi	PJPqcb	AoRzVx	JPgKUk	JPgKUk	fjzjrp	OCaOqQ	OxYAyg	PJPqcb	958.0
mjWbHL	ETnPwO	JPgKUk	OxYAyg	PJPqcb	PJPqcb	QOwynD	AoRzVx	xluzDU	927.0
OxYAyg	bYkrDQ	QOwynD	cBzwcX	nYhAas	egqbtO	aTyFSx	bYkrDQ	YPFiRa	5435.0
xluzDU	uHbuzy	YPFiRa	PJPqcb	xluzDU	JPgKUk	pdwtxL	fjzjrp	OCaOqQ	659.0
uHbuzy	JPgKUk	xluzDU	xluzDU	AoRzVx	Fciitk	nYhAas	fjzjrp	Fciitk	2332.0
YPFiRa	OCaOqQ	YPFiRa	YPFiRa	OxYAyg	ETnPwO	bVwTMp	cBzwcX	IVcnKK	3382.0
JPgKUk	OCaOqQ	cBzwcX	nYhAas	AoRzVx	QOwynD	aTyFSx	YPFiRa	xluzDU	2805.0
rzkbFv	nYhAas	dBhBrl	bVwTMp	cBzwcX	OCaOqQ	bYkrDQ	fjzjrp	JPgKUk	47.0
Fciitk	RBRUiW	bYkrDQ	xluzDU	QOwynD	mjWbHL	aTyFSx	cBzwcX	oVhIGi	371.0
xluzDU	YPFiRa	RBRUiW	Fciitk	ETnPwO	PJPqcb	QOwynD	sqEACu	aavoog	1175.0
YlulOo	aavoog	cBzwcX	uHbuzy	OxYAyg	aavoog	PJPqcb	aavoog	fjzjrp	93.0
OCaOqQ	RBRUiW	pdwtxL	pdwtxL	fjzjrp	fjzjrp	IVcnKK	cBzwcX	JPgKUk	1665.0
aTyFSx	xluzDU	RBRUiW	Fciitk	sOMZAc	aavoog	pdwtxL	Fciitk	mjWbHL	103.0
oVhIGi	cBzwcX	rzkbFv	Fciitk	RBRUiW	dBhBrl	oVhIGi	aTyFSx	bVwTMp	5299.0
bYkrDQ	PJPqcb	OxYAyg	rzkbFv	egqbtO	AoRzVx	aavoog	Fciitk	ETnPwO	3851.0
aavoog	IVcnKK	egqbtO	AoRzVx	pdwtxL	rzkbFv	bYkrDQ	AoRzVx	nYhAas	243.0
QOwynD	PJPqcb	ETnPwO	sqEACu	mjWbHL	fjzjrp	bYkrDQ	QOwynD	YPFiRa	1456.0
JPgKUk	AoRzVx	sOMZAc	egqbtO	egqbtO	OxYAyg	ETnPwO	oVhIGi	nYhAas	3472.0
IVcnKK	JPgKUk	egqbtO	AoRzVx	mjWbHL	sOMZAc	aavoog	YlulOo	mjWbHL	9295.0
sOMZAc	aavoog	rzkbFv	cBzwcX	bVwTMp	YlulOo	OCaOqQ	aavoog	sOMZAc	1399.0
sOMZAc	PJPqcb	JPgKUk	RBRUiW	uHbuzy	xluzDU	YPFiRa	xluzDU	aavoog	8117.0
aTyFSx	ETnPwO	xluzDU	cBzwcX	uHbuzy	sOMZAc	YPFiRa	ETnPwO	Fciitk	264.0
AoRzVx	bVwTMp	cBzwcX	OxYAyg	mjWbHL	YPFiRa	QOwynD	YPFiRa	QOwynD	979.0
cBzwcX	YPFiRa	aTyFSx	rzkbFv	dBhBrl	cBzwcX	bVwTMp	AoRzVx	sqEACu	873.0
uHbuzy	AoRzVx	rzkbFv	YPFiRa	ETnPwO	OxYAyg	cBzwcX	QOwynD	RBRUiW	3628.0
bVwTMp	mjWbHL	bYkrDQ	oVhIGi	xluzDU	xluzDU	bYkrDQ	bYkrDQ	sOMZAc	3884.0
QOwynD	uHbuzy	YlulOo	bYkrDQ	cBzwcX	OCaOqQ	nYhAas	uHbuzy	cBzwcX	4242.0
IVcnKK	mjWbHL	sqEACu	egqbtO	xluzDU	mjWbHL	cBzwcX	YPFiRa	JPgKUk	2947.0
RBRUiW	OxYAyg	YlulOo	KSxiCN	OxYAyg	IVcnKK	ETnPwO	rzkbFv	mjWbHL	4648.0
uHbuzy	OxYAyg	aTyFSx	KSxiCN	xluzDU	nYhAas	aTyFSx	sOMZAc	nYhAas	4947.0
QOwynD	oVhIGi	aTyFSx	YlulOo	aavoog	aTyFSx	JPgKUk	xluzDU	Fciitk	4180.0
bYkrDQ	aavoog	egqbtO	PJPqcb	mjWbHL	YPFiRa	KSxiCN	Fciitk	rzkbFv	4718.0
QOwynD	oVhIGi	YlulOo	cBzwcX	aTyFSx	aTyFSx	ETnPwO	ETnPwO	pdwtxL	378.0
aTyFSx	cBzwcX	fjzjrp	pdwtxL	Fciitk	sqEACu	QOwynD	bVwTMp	aavoog	3246.0
sOMZAc	PJPqcb	xluzDU	bVwTMp	bYkrDQ	nYhAas	sOMZAc	QOwynD	IVcnKK	783.0
uHbuzy	ETnPwO	OxYAyg	KSxiCN	nYhAas	aavoog	aTyFSx	IVcnKK	cBzwcX	1490.0
bVwTMp	oVhIGi	fjzjrp	RBRUiW	AoRzVx	AoRzVx	cBzwcX	OCaOqQ	sqEACu	6602.0
xluzDU	nYhAas	YPFiRa	YlulOo	YlulOo	fjzjrp	oVhIGi	aTyFSx	RBRUiW	2072.0
QOwynD	mjWbHL	uHbuzy	uHbuzy	YPFiRa	QOwynD	RBRUiW	uHbuzy	PJPqcb	308.0
sOMZAc	uHbuzy	KSxiCN	xluzDU	ETnPwO	dBhBrl	YPFiRa	aTyFSx	IVcnKK	1179.0
Fciitk	cBzwcX	YlulOo	QOwynD	OxYAyg	aTyFSx	dBhBrl	rzkbFv	sOMZAc	422.0
ETnPwO	YPFiRa	KSxiCN	sOMZAc	JPgKUk	sqEACu	IVcnKK	ETnPwO	pdwtxL	2992.0
nYhAas	egqbtO	xluzDU	aTyFSx	YlulOo	IVcnKK	aavoog	PJPqcb	RBRUiW	129.0
Fciitk	aTyFSx	aavoog	QOwynD	aavoog	egqbtO	cBzwcX	nYhAas	sOMZAc	4069.0
QOwynD	IVcnKK	YlulOo	OCaOqQ	fjzjrp	mjWbHL	pdwtxL	OxYAyg	uHbuzy	1718.0
sOMZAc	pdwtxL	dBhBrl	rzkbFv	Fciitk	ETnPwO	uHbuzy	ETnPwO	KSxiCN	953.0
xluzDU	sqEACu	xluzDU	uHbuzy	YPFiRa	fjzjrp	nYhAas	YPFiRa	bVwTMp	4574.0
oVhIGi	pdwtxL	mjWbHL	cBzwcX	nYhAas	ETnPwO	fjzjrp	OCaOqQ	IVcnKK	1517.0
xluzDU	egqbtO	AoRzVx	dBhBrl	QOwynD	egqbtO	pdwtxL	JPgKUk	sOMZAc	288.0
bYkrDQ	xluzDU	dBhBrl	ETnPwO	OCaOqQ	YPFiRa	rzkbFv	mjWbHL	aTyFSx	1214.0
ETnPwO	sqEACu	JPgKUk	RBRUiW	JPgKUk	IVcnKK	bVwTMp	AoRzVx	YPFiRa	3722.0
bYkrDQ	aTyFSx	mjWbHL	sqEACu	fjzjrp	dBhBrl	sOMZAc	OxYAyg	KSxiCN	224.0
Fciitk	IVcnKK	PJPqcb	egqbtO	nYhAas	RBRUiW	oVhIGi	aTyFSx	aavoog	4084.0
mjWbHL	aTyFSx	RBRUiW	oVhIGi	bVwTMp	YPFiRa	dBhBrl	nYhAas	AoRzVx	760.0
RBRUiW	QOwynD	aavoog	OCaOqQ	xluzDU	sqEACu	RBRUiW	RBRUiW	YlulOo	3193.0
pdwtxL	nYhAas	nYhAas	uHbuzy	xluzDU	AoRzVx	oVhIGi	JPgKUk	aTyFSx	5520.0
oVhIGi	bYkrDQ	YlulOo	bVwTMp	OCaOqQ	uHbuzy	cBzwcX	nYhAas	nYhAas	4078.0
egqbtO	fjzjrp	sqEACu	sOMZAc	xluzDU	OCaOqQ	fjzjrp	sOMZAc	uHbuzy	223.0
QOwynD	sOMZAc	AoRzVx	aavoog	bYkrDQ	PJPqcb	bVwTMp	OxYAyg	oVhIGi	4712.0
oVhIGi	QOwynD	IVcnKK	pdwtxL	oVhIGi	nYhAas	egqbtO	bYkrDQ	pdwtxL	4672.0
pdwtxL	Fciitk	fjzjrp	YPFiRa	oVhIGi	uHbuzy	aavoog	aavoog	nYhAas	8059.0
YlulOo	YPFiRa	KSxiCN	aTyFSx	rzkbFv	rzkbFv	nYhAas	xluzDU	mjWbHL	4342.0
KSxiCN	sqEACu	oVhIGi	egqbtO	aavoog	QOwynD	aTyFSx	aavoog	cBzwcX	314.0
JPgKUk	sqEACu	AoRzVx	YlulOo	AoRzVx	QOwynD	YPFiRa	nYhAas	bYkrDQ	502.0
aTyFSx	egqbtO	Fciitk	QOwynD	JPgKUk	sqEACu	sOMZAc	YPFiRa	OCaOqQ	6692.0
JPgKUk	sOMZAc	egqbtO	rzkbFv	Fciitk	egqbtO	ETnPwO	IVcnKK	dBhBrl	5203.0
dBhBrl	RBRUiW	Fciitk	IVcnKK	aavoog	mjWbHL	QOwynD	fjzjrp	dBhBrl	6021.0
xluzDU	sqEACu	cBzwcX	egqbtO	OCaOqQ	Fciitk	KSxiCN	OCaOqQ	IVcnKK	2498.0
ETnPwO	uHbuzy	egqbtO	YlulOo	AoRzVx	aavoog	OxYAyg	pdwtxL	OCaOqQ	1305.0
ETnPwO	sOMZAc	uHbuzy	YPFiRa	nYhAas	OCaOqQ	YlulOo	bYkrDQ	ETnPwO	1134.0
oVhIGi	RBRUiW	mjWbHL	YPFiRa	sOMZAc	uHbuzy	dBhBrl	bYkrDQ	QOwynD	4423.0
bYkrDQ	YlulOo	uHbuzy	OCaOqQ	OxYAyg	JPgKUk	RBRUiW	ETnPwO	ETnPwO	170.0
dBhBrl	fjzjrp	pdwtxL	oVhIGi	nYhAas	YPFiRa	cBzwcX	PJPqcb	sOMZAc	675.0
mjWbHL	mjWbHL	AoRzVx	YlulOo	bYkrDQ	IVcnKK	rzkbFv	uHbuzy	sOMZAc	4498.0
YlulOo	Fciitk	bYkrDQ	ETnPwO	Fciitk	sqEACu	pdwtxL	JPgKUk	sqEACu	937.0
AoRzVx	KSxiCN	nYhAas	bYkrDQ	egqbtO	AoRzVx	sOMZAc	KSxiCN	rzkbFv	487.0
aTyFSx	dBhBrl	bYkrDQ	aavoog	KSxiCN	ETnPwO	egqbtO	OCaOqQ	RBRUiW	931.0
JPgKUk	oVhIGi	OxYAyg	rzkbFv	IVcnKK	oVhIGi	QOwynD	AoRzVx	sOMZAc	1390.0
Fciitk	xluzDU	IVcnKK	uHbuzy	aavoog	bVwTMp	sqEACu	OCaOqQ	bVwTMp	3.0
pdwtxL	PJPqcb	rzkbFv	mjWbHL	sqEACu	xluzDU	aTyFSx	RBRUiW	mjWbHL	255.0
ETnPwO	IVcnKK	RBRUiW	YlulOo	OCaOqQ	mjWbHL	PJPqcb	OCaOqQ	YlulOo	1133.0
OCaOqQ	sqEACu	IVcnKK	bYkrDQ	xluzDU	YPFiRa	YlulOo	PJPqcb	bYkrDQ	714.0
xluzDU	pdwtxL	uHbuzy	egqbtO	rzkbFv	OCaOqQ	sqEACu	Fciitk	uHbuzy	5796.0
aavoog	YPFiRa	sOMZAc	JPgKUk	sOMZAc	mjWbHL	bYkrDQ	rzkbFv	bVwTMp	2718.0
YlulOo	sqEACu	sOMZAc	OCaOqQ	YPFiRa	aavoog	IVcnKK	OxYAyg	aTyFSx	264.0
KSxiCN	Fciitk	bYkrDQ	bYkrDQ	sOMZAc	RBRUiW	YPFiRa	RBRUiW	uHbuzy	1088.0
PJPqcb	sqEACu	rzkbFv	aTyFSx	OxYAyg	mjWbHL	RBRUiW	PJPqcb	oVhIGi	236.0
RBRUiW	aTyFSx	KSxiCN	YPFiRa	uHbuzy	YlulOo	IVcnKK	ETnPwO	bVwTMp	1034.0
cBzwcX	sOMZAc	egqbtO	fjzjrp	KSxiCN	xluzDU	YlulOo	YPFiRa	OCaOqQ	5327.0
Fciitk	mjWbHL	mjWbHL	YlulOo	xluzDU	Fciitk	PJPqcb	bVwTMp	pdwtxL	1983.0
mjWbHL	bYkrDQ	mjWbHL	Fciitk	QOwynD	mjWbHL	cBzwcX	nYhAas	aavoog	5480.0
bYkrDQ	ETnPwO	nYhAas	JPgKUk	bYkrDQ	sOMZAc	oVhIGi	xluzDU	xluzDU	350.0
egqbtO	aavoog	nYhAas	uHbuzy	mjWbHL	RBRUiW	sOMZAc	sOMZAc	sqEACu	5003.0
bYkrDQ	AoRzVx	pdwtxL	OxYAyg	AoRzVx	ETnPwO	aavoog	Fciitk	bYkrDQ	2259.0
JPgKUk	sqEACu	QOwynD	AoRzVx	xluzDU	JPgKUk	pdwtxL	uHbuzy	YPFiRa	6212.0
nYhAas	OCaOqQ	aavoog	rzkbFv	PJPqcb	YPFiRa	bYkrDQ	cBzwcX	aavoog	15.0
mjWbHL	OCaOqQ	oVhIGi	PJPqcb	oVhIGi	PJPqcb	bYkrDQ	egqbtO	sOMZAc	2314.0
ETnPwO	cBzwcX	Fciitk	Fciitk	xluzDU	uHbuzy	RBRUiW	aavoog	OxYAyg	2612.0
Fciitk	pdwtxL	dBhBrl	rzkbFv	JPgKUk	nYhAas	IVcnKK	cBzwcX	cBzwcX	2918.0
YlulOo	RBRUiW	oVhIGi	uHbuzy	aTyFSx	cBzwcX	QOwynD	xluzDU	bVwTMp	2833.0
IVcnKK	nYhAas	mjWbHL	egqbtO	mjWbHL	xluzDU	OCaOqQ	dBhBrl	oVhIGi	2084.0
YPFiRa	aTyFSx	OCaOqQ	nYhAas	fjzjrp	egqbtO	QOwynD	QOwynD	YlulOo	1198.0
PJPqcb	fjzjrp	YlulOo	YlulOo	ETnPwO	aavoog	sOMZAc	PJPqcb	sOMZAc	315.0
AoRzVx	KSxiCN	dBhBrl	sOMZAc	OCaOqQ	OxYAyg	sOMZAc	nYhAas	OCaOqQ	228.0
YlulOo	IVcnKK	Fciitk	nYhAas	sqEACu	sOMZAc	pdwtxL	bYkrDQ	nYhAas	1273.0
sqEACu	dBhBrl	aTyFSx	bYkrDQ	PJPqcb	RBRUiW	QOwynD	sqEACu	aavoog	8869.0
dBhBrl	Fciitk	Fciitk	OxYAyg	sOMZAc	mjWbHL	KSxiCN	Fciitk	PJPqcb	308.0
dBhBrl	PJPqcb	YlulOo	uHbuzy	IVcnKK	RBRUiW	dBhBrl	KSxiCN	IVcnKK	476.0
OxYAyg	oVhIGi	egqbtO	nYhAas	xluzDU	OxYAyg	aTyFSx	KSxiCN	JPgKUk	2267.0
egqbtO	KSxiCN	bVwTMp	KSxiCN	YlulOo	xluzDU	PJPqcb	sOMZAc	dBhBrl	1089.0
KSxiCN	Fciitk	KSxiCN	ETnPwO	egqbtO	cBzwcX	fjzjrp	OxYAyg	rzkbFv	1124.0
KSxiCN	OxYAyg	rzkbFv	KSxiCN	OxYAyg	bVwTMp	JPgKUk	JPgKUk	oVhIGi	530.0
mjWbHL	rzkbFv	QOwynD	aavoog	nYhAas	aavoog	xluzDU	ETnPwO	xluzDU	3930.0
aTyFSx	pdwtxL	YlulOo	QOwynD	QOwynD	ETnPwO	mjWbHL	rzkbFv	aavoog	5966.0
OCaOqQ	sOMZAc	nYhAas	cBzwcX	RBRUiW	egqbtO	aTyFSx	KSxiCN	YPFiRa	2330.0
KSxiCN	OCaOqQ	cBzwcX	ETnPwO	aavoog	AoRzVx	cBzwcX	OxYAyg	QOwynD	3401.0
AoRzVx	QOwynD	dBhBrl	oVhIGi	RBRUiW	YPFiRa	cBzwcX	sOMZAc	nYhAas	2227.0
OxYAyg	xluzDU	bVwTMp	fjzjrp	rzkbFv	rzkbFv	YPFiRa	PJPqcb	uHbuzy	1999.0
PJPqcb	cBzwcX	pdwtxL	pdwtxL	sqEACu	bYkrDQ	egqbtO	sOMZAc	Fciitk	2753.0
JPgKUk	sqEACu	QOwynD	sqEACu	YlulOo	xluzDU	PJPqcb	dBhBrl	YlulOo	2718.0
JPgKUk	YlulOo	IVcnKK	AoRzVx	uHbuzy	dBhBrl	cBzwcX	YlulOo	fjzjrp	2255.0
oVhIGi	KSxiCN	mjWbHL	IVcnKK	egqbtO	QOwynD	xluzDU	RBRUiW	mjWbHL	1341.0
Fciitk	PJPqcb	JPgKUk	YlulOo	RBRUiW	bYkrDQ	ETnPwO	egqbtO	AoRzVx	3762.0
rzkbFv	IVcnKK	ETnPwO	mjWbHL	dBhBrl	YPFiRa	RBRUiW	aTyFSx	AoRzVx	511.0
bYkrDQ	rzkbFv	IVcnKK	aavoog	IVcnKK	OxYAyg	YPFiRa	PJPqcb	JPgKUk	6731.0
sOMZAc	aTyFSx	bVwTMp	PJPqcb	KSxiCN	JPgKUk	bVwTMp	Fciitk	cBzwcX	313.0
pdwtxL	PJPqcb	Fciitk	aTyFSx	IVcnKK	nYhAas	dBhBrl	RBRUiW	pdwtxL	6156.0
rzkbFv	mjWbHL	sqEACu	oVhIGi	KSxiCN	egqbtO	AoRzVx	uHbuzy	egqbtO	2891.0
cBzwcX	OxYAyg	oVhIGi	rzkbFv	ETnPwO	mjWbHL	OxYAyg	dBhBrl	Fciitk	2035.0
OCaOqQ	sOMZAc	dBhBrl	bVwTMp	bVwTMp	OxYAyg	JPgKUk	aTyFSx	RBRUiW	2626.0
IVcnKK	IVcnKK	Fciitk	mjWbHL	YPFiRa	bYkrDQ	dBhBrl	uHbuzy	aavoog	42.0
rzkbFv	AoRzVx	egqbtO	YPFiRa	PJPqcb	YPFiRa	OCaOqQ	xluzDU	fjzjrp	1102.0
fjzjrp	YlulOo	RBRUiW	OCaOqQ	rzkbFv	ETnPwO	rzkbFv	fjzjrp	sOMZAc	6.0
PJPqcb	bYkrDQ	aavoog	RBRUiW	IVcnKK	KSxiCN	egqbtO	nYhAas	cBzwcX	2754.0
AoRzVx	aavoog	AoRzVx	cBzwcX	cBzwcX	fjzjrp	pdwtxL	aavoog	nYhAas	7088.0
KSxiCN	Fciitk	rzkbFv	oVhIGi	AoRzVx	rzkbFv	OCaOqQ	cBzwcX	AoRzVx	255.0
rzkbFv	bVwTMp	aavoog	oVhIGi	RBRUiW	OxYAyg	YlulOo	xluzDU	ETnPwO	587.0
pdwtxL	xluzDU	PJPqcb	pdwtxL	aavoog	nYhAas	oVhIGi	OxYAyg	mjWbHL	979.0
nYhAas	KSxiCN	ETnPwO	ETnPwO	ETnPwO	fjzjrp	dBhBrl	RBRUiW	OCaOqQ	1560.0
IVcnKK	ETnPwO	ETnPwO	cBzwcX	nYhAas	IVcnKK	rzkbFv	AoRzVx	xluzDU	2785.0
YlulOo	AoRzVx	sqEACu	cBzwcX	AoRzVx	YlulOo	OCaOqQ	JPgKUk	JPgKUk	262.0
IVcnKK	dBhBrl	AoRzVx	PJPqcb	egqbtO	OxYAyg	OCaOqQ	cBzwcX	bYkrDQ	4672.0
xluzDU	cBzwcX	bVwTMp	aTyFSx	rzkbFv	cBzwcX	dBhBrl	YPFiRa	egqbtO	956.0
mjWbHL	mjWbHL	egqbtO	xluzDU	QOwynD	YPFiRa	JPgKUk	JPgKUk	oVhIGi	1504.0
sOMZAc	sOMZAc	OxYAyg	rzkbFv	bVwTMp	egqbtO	xluzDU	dBhBrl	YPFiRa	2313.0
dBhBrl	uHbuzy	aTyFSx	AoRzVx	nYhAas	YPFiRa	YPFiRa	JPgKUk	cBzwcX	2672.0
QOwynD	PJPqcb	AoRzVx	sqEACu	dBhBrl	bYkrDQ	oVhIGi	bVwTMp	uHbuzy	2531.0
OCaOqQ	rzkbFv	JPgKUk	OxYAyg	dBhBrl	YlulOo	AoRzVx	bVwTMp	JPgKUk	250.0
bVwTMp	IVcnKK	nYhAas	JPgKUk	ETnPwO	PJPqcb	sOMZAc	Fciitk	OCaOqQ	6107.0
AoRzVx	bYkrDQ	YlulOo	OCaOqQ	xluzDU	aavoog	aavoog	mjWbHL	QOwynD	5329.0
bYkrDQ	bVwTMp	rzkbFv	QOwynD	JPgKUk	KSxiCN	OCaOqQ	fjzjrp	sqEACu	2239.0
xluzDU	nYhAas	xluzDU	Fciitk	OxYAyg	pdwtxL	dBhBrl	OCaOqQ	RBRUiW	5420.0
